organism,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,lowest_taxonomy
day0_DO_0_env_virus_control_000000004113,1.6979551803211335,1.6931891454160195,0.2907,-0.004766034905113958,307.83518719999995,317.66477091225994,306.9711165435884,-0.08692828131352791,Caudoviricetes
day0_DO_0_env_virus_control_000000004117,1.7048787811979589,1.705725128462068,0.5758,0.0008463472641091485,307.9765968,317.66399310244,308.1294845906077,0.015606758132466519,Caudoviricetes
day0_DO_0_env_virus_control_000000004119,1.6986556424834964,1.6957971214571472,0.3677,-0.0028585210263492034,307.8733792,317.66456084085996,307.3552856524404,-0.05232630134755107,Caudoviricetes
day0_DO_0_env_virus_control_000000004127,1.6983589284152218,1.6953729237155737,0.35810000000000003,-0.0029860046996481593,307.8686176,317.66458703157997,307.3273320544966,-0.054641922439237586,Caudoviricetes
day0_DO_0_env_virus_control_000000004128,1.6981711073742198,1.6952061789109065,0.36450000000000005,-0.00296492846331331,307.87179199999997,317.66456957109995,307.3342620448687,-0.05428048794385772,Caudoviricetes
day0_DO_0_env_virus_control_000000004129,1.7029300345001288,1.704405692368868,0.5373,0.0014756578687391553,307.9575008,317.66409813814,308.22435845127524,0.02718689483021425,Caudoviricetes
day0_DO_0_env_virus_control_000000004130,1.6957407120418209,1.6978945195179784,0.45530000000000004,0.0021538074761575654,307.91682879999996,317.66432185054,308.30792253455184,0.03967663992242338,Caudoviricetes
day0_DO_0_env_virus_control_000000004135,1.696549620959456,1.6974526657468982,0.40590000000000004,0.0009030447874422975,307.8923264,317.66445662362,308.0562122993654,0.016584382469403282,Caudoviricetes
day0_DO_0_env_virus_control_000000004137,1.6952796124171874,1.6979462918837078,0.39520000000000005,0.0026666794665204385,307.8870192,317.66448581536,308.37132632319964,0.048982559743330996,Caudoviricetes
day0_DO_0_env_virus_control_000000004138,1.6968380399763165,1.6972818750794283,0.39640000000000003,0.0004438351031117449,307.88761439999996,317.66448254152,307.96814732527906,0.008145554965534494,Caudoviricetes
day0_DO_0_env_virus_control_000000004139,1.705198648504458,1.7055371624740836,0.5726,0.0003385139696256978,307.97500959999996,317.66400183267996,308.03614842575297,0.006240012324656611,Caudoviricetes
day0_DO_0_env_virus_control_000000004148,1.6985690964429438,1.693552905464874,0.34009999999999996,-0.005016190978069934,307.85968959999997,317.66463613917995,306.95052258364666,-0.09169494691785096,Caudoviricetes
day0_DO_0_env_virus_control_000000004155,1.6975717196211184,1.6957776699320628,0.368,-0.0017940496890556101,307.87352799999996,317.66456002239994,307.5481571182913,-0.03286224091215735,Caudoviricetes
day0_DO_0_env_virus_control_000000004165,1.6969871091024658,1.7004129079389436,0.4628,0.003425798836477867,307.92054879999995,317.66430138903996,308.5421645165534,0.06308741031349097,Caudoviricetes
day0_DO_0_env_virus_control_000000004174,1.696884141349975,1.6965917083549336,0.3788,-0.00029243299504133624,307.8788848,317.66453055783995,307.82582640773967,-0.005361811697936123,Caudoviricetes
day0_DO_0_env_virus_control_000000004179,1.6947286100199792,1.6996395311238917,0.4727,0.004910921103912447,307.9254592,317.66427437986,308.81775406483933,0.09060438806444629,Caudoviricetes
day0_DO_0_env_virus_control_000000004182,1.6970666792263556,1.6963598791601204,0.3772,-0.0007068000662351359,307.8780912,317.66453492296,307.74986509202427,-0.012956822798845266,Caudoviricetes
day0_DO_0_env_virus_control_000000004186,1.6976212220682456,1.694367150819889,0.3588,-0.003254071248356638,307.86896479999996,317.66458512183993,307.27882871216497,-0.059575430826053405,Kyanoviridae
day0_DO_0_env_virus_control_000000004187,1.697716462145374,1.6958152274465208,0.34869999999999995,-0.0019012346988531714,307.86395519999996,317.66461267665994,307.51918524152717,-0.03478733561825794,Caudoviricetes
day0_DO_0_env_virus_control_000000004188,1.7025994515055063,1.7042027366107506,0.5242,0.001603285105244323,307.9510032,317.66413387756,308.240991110039,0.02952348508489827,Caudoviricetes
day0_DO_0_env_virus_control_000000004190,1.6956171332029724,1.6979739884986957,0.4104,0.0023568552957233813,307.8945584,317.66444434672,308.32252229956185,0.043317621698943404,Caudoviricetes
day0_DO_0_env_virus_control_000000004192,1.697729940027113,1.694003783585614,0.297,-0.0037261564414989845,307.838312,317.66475372459996,307.1626723224782,-0.06799325383382772,Caudoviricetes
day0_DO_0_env_virus_control_000000004195,1.6950971390775234,1.6974098053786995,0.41979999999999995,0.002312666301176103,307.89922079999997,317.66441870164,308.3192959306146,0.042539549256721744,Caudoviricetes
day0_DO_0_env_virus_control_000000004197,1.7068431514524969,1.7078046999745413,0.5710000000000001,0.000961548522044442,307.97421599999996,317.66400619779995,308.147712991783,0.01770616622796509,Caudoviricetes
day0_DO_0_env_virus_control_000000004199,1.6964048319943688,1.6962608570596547,0.3864,-0.00014397493471407508,307.8826544,317.66450982352,307.8565242073533,-0.0026416077731946067,Caudoviricetes
day0_DO_0_env_virus_control_000000004201,1.6950425578639627,1.6971696392019462,0.2957,0.0021270813379834497,307.8376672,317.66475727126,308.2239676819505,0.03887292990558099,Caudoviricetes
day0_DO_0_env_virus_control_000000004204,1.6942455134199437,1.697580649487785,0.4107,0.0033351360678413045,307.89470719999997,317.66444352826,308.50080043439044,0.061348444443218825,Caudoviricetes
day0_DO_0_env_virus_control_000000004207,1.698298149462036,1.6933758230456952,0.3414,-0.0049223264163407165,307.8603344,317.66463259252,306.9680358027009,-0.0899996168517766,Caudoviricetes
day0_DO_0_env_virus_control_000000004211,1.6978304469360574,1.695919739278677,0.3882,-0.0019107076573805504,307.88354719999995,317.66450491276,307.53706062810573,-0.03503095594818538,Caudoviricetes
day0_DO_0_env_virus_control_000000004212,1.6990596866264565,1.702657396144322,0.4996,0.0035977095178656437,307.9388016,317.66420099128,308.5908530647936,0.06630120037208725,Caudoviricetes
day0_DO_0_env_virus_control_000000004213,1.7035758096191311,1.7011803871916087,0.46799999999999997,-0.0023954224275224423,307.92312799999996,317.6642872024,307.490152864641,-0.043954088407421245,Caudoviricetes
day0_DO_0_env_virus_control_000000004214,1.6985064181329936,1.6933015207156774,0.2813,-0.005204897417316223,307.8305248,317.66479655733997,306.8872099638607,-0.09485526060330468,Caudoviricetes
day0_DO_0_env_virus_control_000000004219,1.6971867549474622,1.698174815899221,0.3764,0.0009880609517587402,307.8776944,317.66453710552,308.0569333239825,0.018110760256766494,Caudoviricetes
day0_DO_0_env_virus_control_000000004221,1.6990674920490891,1.6940164960762853,0.3398,-0.0050509959728037845,307.8595408,317.66463695763997,306.94433448356654,-0.09230263806459171,Caudoviricetes
day0_DO_0_env_virus_control_000000004225,1.6995419272208712,1.7027649716418634,0.4813,0.003223044420992194,307.9297248,317.66425091734,308.5136887291495,0.05932232574034509,Caudoviricetes
day0_DO_0_env_virus_control_000000004227,1.6961996243597872,1.6972171714039377,0.4007,0.0010175470441504686,307.8897472,317.66447081026,308.0744496947348,0.01868595235468354,Caudoviricetes
day0_DO_0_env_virus_control_000000004228,1.7053877285449885,1.705058105516068,0.5412,-0.00032962302892047823,307.9594352,317.66408749816,307.89991177308883,-0.006065336617957377,Caudoviricetes
day0_DO_0_env_virus_control_000000004234,1.695519078632147,1.6994825430764904,0.47409999999999997,0.0039634644443433675,307.92615359999996,317.66427056038,308.6459652356565,0.07309553316306587,Caudoviricetes
day0_DO_0_env_virus_control_000000004237,1.6973182192519176,1.6945472184023647,0.36920000000000003,-0.0027710008495529515,307.8741232,317.66455674855996,307.3714953207573,-0.05076818201319303,Caudoviricetes
day0_DO_0_env_virus_control_000000004251,1.698660590658451,1.693453488870178,0.3148,-0.005207101788273105,307.8471408,317.66470516263996,306.90346117018464,-0.0950534283132125,Caudoviricetes
day0_DO_0_env_virus_control_000000004252,1.6984284202981483,1.6940613689554964,0.3532,-0.0043670513426519175,307.86618719999996,317.66460039975993,307.07459219952716,-0.07989033730689861,Caudoviricetes
day0_DO_0_env_virus_control_000000004253,1.6985707193113284,1.6935147525884626,0.308,-0.00505596672286579,307.84376799999995,317.66472371439994,306.9274400372286,-0.0922665217532907,Caudoviricetes
day0_DO_0_env_virus_control_000000004257,1.6972004490562325,1.69598527344775,0.3651,-0.0012151756084823884,307.8720896,317.66456793417996,307.65165679607134,-0.022260277166783107,Kyanoviridae
day0_DO_0_env_virus_control_000000004259,1.697730219677295,1.694887683379128,0.36469999999999997,-0.0028425362981669977,307.8718912,317.66456902545997,307.35641647040035,-0.05205385221316931,Caudoviricetes
day0_DO_0_env_virus_control_000000004260,1.6958162838837487,1.6983773744045847,0.35979999999999995,0.0025610905208359735,307.86946079999996,317.66458239363993,308.33441774445384,0.04694073320640239,Caudoviricetes
day0_DO_0_env_virus_control_000000004263,1.6986862053380984,1.6954849908900067,0.3471,-0.003201214448091738,307.86316159999996,317.66461704177993,307.2829861692158,-0.05853501384027057,Caudoviricetes
day0_DO_0_env_virus_control_000000004265,1.6987380044005844,1.7022820164390908,0.499,0.0035440120385064056,307.93850399999997,317.6642026282,308.58094430713885,0.0653219190443118,Caudoviricetes
day0_DO_0_env_virus_control_000000004266,1.698503358804549,1.6946032901220947,0.36,-0.003900068682454405,307.86956,317.66458184799995,307.16263621147,-0.07136974566827912,Caudoviricetes
day0_DO_0_env_virus_control_000000004270,1.6953927278928673,1.6974851305524625,0.40009999999999996,0.002092402659595205,307.8894496,317.66447244718,308.26943748870883,0.0384413769428602,Caudoviricetes
day0_DO_0_env_virus_control_000000004274,1.6982813179751879,1.6936961181659047,0.3465,-0.00458519980928318,307.862864,317.6646186787,307.031663226396,-0.08385888274654016,Caudoviricetes
day0_DO_0_env_virus_control_000000004277,1.6983275910174187,1.7016322566922768,0.5206000000000001,0.0033046656748580983,307.9492176,317.66414369908,308.54843603959,0.06099477448452333,Caudoviricetes
day0_DO_0_env_virus_control_000000004281,1.6987497826136746,1.694533926234794,0.3898,-0.004215856378880556,307.88434079999996,317.66450054764,307.1202517178974,-0.07725827507624816,Caudoviricetes
day0_DO_0_env_virus_control_000000004283,1.6984353506007448,1.6952331169411554,0.32289999999999996,-0.003202233659589382,307.8511584,317.66468306421996,307.2707351644477,-0.058487994951689395,Caudoviricetes
day0_DO_0_env_virus_control_000000004285,1.697727278411904,1.6948581821761703,0.33399999999999996,-0.0028690962357336147,307.85666399999997,317.66465278119995,307.33639763739893,-0.05245570754302664,Caudoviricetes
day0_DO_0_env_virus_control_000000004286,1.6948193063022112,1.6987844389024875,0.45799999999999996,0.003965132600276311,307.918168,317.6643144844,308.6385612369746,0.0730943240732,Caudoviricetes
day0_DO_0_env_virus_control_000000004293,1.6982984327742376,1.6941082241563152,0.33270000000000005,-0.0041902086179224085,307.8560192,317.66465632786,307.0964466067286,-0.07657862781186325,Caudoviricetes
day0_DO_0_env_virus_control_000000004295,1.6985465925167966,1.6930693951641482,0.2979,-0.0054771973526484,307.83875839999996,317.66475126921995,306.8460899386346,-0.09990212845737835,Caudoviricetes
day0_DO_0_env_virus_control_000000004305,1.6982934996090395,1.693557706511033,0.3041,-0.0047357930980065355,307.8418336,317.66473435437996,306.98339821696624,-0.08642011020983492,Caudoviricetes
day0_DO_0_env_virus_control_000000004306,1.6953227223795182,1.6993022643031994,0.4208,0.003979541923681218,307.89971679999996,317.66441597344,308.6224699461239,0.07319443865712692,Caudoviricetes
day0_DO_0_env_virus_control_000000004309,1.7023210163406128,1.704349784070684,0.503,0.0020287677300712126,307.94048799999996,317.66419171539997,308.3074808990125,0.03732268726331885,Caudoviricetes
day0_DO_0_env_virus_control_000000004325,1.6982141945444167,1.6933925908498317,0.3593,-0.004821603694584953,307.86921279999996,317.66458375773993,306.9951043756008,-0.08824525858802929,Caudoviricetes
day0_DO_0_env_virus_control_000000004328,1.6979978900265287,1.6951666943484696,0.3467,-0.0028311956780591174,307.86296319999997,317.66461813305995,307.34964083607605,-0.05178902541319551,Caudoviricetes
day0_DO_0_env_virus_control_000000004332,1.694341247400162,1.6993302974769393,0.4349,0.004989050076777302,307.90671039999995,317.66437750581997,308.8133530255741,0.0918834085856369,Caudoviricetes
day0_DO_0_env_virus_control_000000004336,1.694367245511904,1.6979803422541853,0.3967,0.0036130967422811633,307.8877632,317.66448172306,308.54430815927776,0.06640768203554934,Caudoviricetes
day0_DO_0_env_virus_control_000000004337,1.6956934222377922,1.6982225097686832,0.41509999999999997,0.0025290875308909833,307.89688959999995,317.66443152418,308.356110691546,0.046492564737259455,Caudoviricetes
day0_DO_0_env_virus_control_000000004338,1.6958752780710555,1.697890316925035,0.43479999999999996,0.0020150388539794672,307.9066608,317.66437777864,308.2725154668696,0.03707723536881454,Caudoviricetes
day0_DO_0_env_virus_control_000000004342,1.6963383824707412,1.6973160883234393,0.39130000000000004,0.0009777058526980742,307.88508479999996,317.66449645534,308.06253822113223,0.017943973149059347,Caudoviricetes
day0_DO_0_env_virus_control_000000004343,1.7032276243522868,1.7037354883710698,0.5192,0.0005078640187829997,307.94852319999995,317.66414751855996,308.04034649615517,0.009346072100913221,Caudoviricetes
day0_DO_0_env_virus_control_000000004345,1.6978684431195887,1.6940534640556058,0.3267,-0.0038149790639829817,307.8530432,317.66467269706,307.1613212239242,-0.06971679203891543,Caudoviricetes
day0_DO_0_env_virus_control_000000004346,1.6995010557719945,1.692705165577644,0.37310000000000004,-0.006795890194350562,307.87605759999997,317.66454610857994,306.64493634013775,-0.1243747319195894,Caudoviricetes
day0_DO_0_env_virus_control_000000004348,1.6952138546872937,1.6985140974680135,0.4368,0.003300242780719831,307.9076528,317.66437232224,308.50708749991816,0.06075541911069799,Caudoviricetes
day0_DO_0_env_virus_control_000000004356,1.6990196083901208,1.7023097673368728,0.5126,0.0032901589467519976,307.94524959999995,317.66416552467996,308.541586930704,0.06067658554350128,Caudoviricetes
day0_DO_0_env_virus_control_000000004360,1.6952653620506624,1.6983425586682166,0.4296,0.0030771966175542342,307.9040816,317.66439196528,308.4629801769664,0.05662605909630866,Caudoviricetes
day0_DO_0_env_virus_control_000000004362,1.6967218399764037,1.6966946316865612,0.4048,-2.7208289842484135e-05,307.8917808,317.66445962464,307.88684350938775,-0.0004995995363469624,Kyanoviridae
day0_DO_0_env_virus_control_000000004370,1.7015811710873332,1.703213003891807,0.5231,0.001631832804473765,307.9504576,317.66413687858,308.2457850680063,0.030065403988346864,Caudoviricetes
day0_DO_0_env_virus_control_000000004373,1.698399916349755,1.6929136005161507,0.3065,-0.0054863158336042606,307.84302399999996,317.66472780669994,306.84860328637575,-0.10012217858013225,
day0_DO_0_env_virus_control_000000004374,1.695651053444741,1.6994896234027224,0.4531,0.0038385699579812638,307.9157376,317.66432785258,308.6127890939025,0.07070823676201188,Caudoviricetes
day0_DO_0_env_virus_control_000000004375,1.6945094730128967,1.699286893746602,0.4468,0.00477742073370524,307.9126128,317.66434504024,308.7807272154034,0.0880323229137953,Caudoviricetes
day0_DO_0_env_virus_control_000000004376,1.6980168815247922,1.6946086780482084,0.3417,-0.003408203476583882,307.8604832,317.66463177405996,307.2425557927042,-0.06232675784275886,Caudoviricetes
day0_DO_0_env_virus_control_000000004381,1.6987315217904677,1.6961820811103154,0.3503,-0.0025494406801522818,307.8647488,317.66460831153995,307.4027082100024,-0.04662375434567057,Unclassified
day0_DO_0_env_virus_control_000000004382,1.698888836239998,1.696506189008477,0.3812,-0.002382647231521151,307.88007519999996,317.66452401016,307.448281433882,-0.04364022333619009,Caudoviricetes
day0_DO_0_env_virus_control_000000004388,1.6967221613434385,1.6959451454121939,0.3678,-0.0007770159312445735,307.8734288,317.66456056804,307.7324377972096,-0.014239851688590332,Caudoviricetes
day0_DO_0_env_virus_control_000000004390,1.6987422881352652,1.7016307584959987,0.48969999999999997,0.002888470360733475,307.93389119999995,317.66422800045996,308.45748911359095,0.053212908392173144,Caudoviricetes
day0_DO_0_env_virus_control_000000004392,1.696809743405796,1.696426537925614,0.3956,-0.00038320548018200284,307.8872176,317.66448472408,307.81768471953364,-0.007032661303013931,Caudoviricetes
day0_DO_0_env_virus_control_000000004397,1.6967718557007583,1.6972403422324698,0.3898,0.00046848653171149834,307.88434079999996,317.66450054764,307.9693490858842,0.008595324404493421,Caudoviricetes
day0_DO_0_env_virus_control_000000004398,1.6984457630194543,1.692994096683932,0.2923,-0.005451666335522187,307.83598079999996,317.66476654713995,306.8478897523316,-0.09941320108243917,Caudoviricetes
day0_DO_0_env_virus_control_000000004402,1.6939054824256836,1.698372629348119,0.43270000000000003,0.004467146922435328,307.9056192,317.66438350786,308.71762415156326,0.08228313127033053,Caudoviricetes
day0_DO_0_env_virus_control_000000004403,1.6964453776119273,1.697247548012748,0.3496,0.0008021704008207564,307.86440159999995,317.66461022127993,308.0099764081777,0.014689190652227348,Caudoviricetes
day0_DO_0_env_virus_control_000000004404,1.6976899378038082,1.696506872212974,0.36579999999999996,-0.0011830655908342536,307.87243679999995,317.6645660244399,307.65789038711637,-0.021666615858557933,Caudoviricetes
day0_DO_0_env_virus_control_000000004406,1.6980149962289115,1.6943661157690217,0.35119999999999996,-0.0036488804598897584,307.86519519999996,317.66460585615994,307.2036207748386,-0.06676144257901322,Caudoviricetes
day0_DO_0_env_virus_control_000000004408,1.6989904104117572,1.695156731066068,0.2909,-0.0038336793456892337,307.8352864,317.66477036661996,307.14067283884395,-0.06988106276734443,Caudoviricetes
day0_DO_0_env_virus_control_000000004409,1.7074841948852706,1.7084606989999402,0.6185,0.0009765041146696518,307.997776,317.6638766083,308.1739188284221,0.018020241899402496,Caudoviricetes
day0_DO_0_env_virus_control_000000004410,1.6980417804545875,1.7017340699018146,0.4765,0.003692289447227104,307.92734399999995,317.66426401269996,308.596913439251,0.06800188990158752,Caudoviricetes
day0_DO_0_env_virus_control_000000004412,1.6975059174617084,1.6962402008449025,0.3734,-0.0012657166168059675,307.8762064,317.66454529012,307.64664370666793,-0.02319205735277656,Caudoviricetes
day0_DO_0_env_virus_control_000000004415,1.6998854981066918,1.702663088948407,0.5188,0.0027775908417151385,307.94832479999997,317.66414860983997,308.4515083659747,0.05121459938735028,Caudoviricetes
day0_DO_0_env_virus_control_000000004418,1.6946018673871261,1.6999020211310691,0.45549999999999996,0.0053001537439429924,307.916928,317.6643213049,308.8799902331834,0.09770410796484132,Caudoviricetes
day0_DO_0_env_virus_control_000000004419,1.6950989713261528,1.6992737782275575,0.46950000000000003,0.004174806901404704,307.92387199999996,317.6642831101,308.68224819376707,0.07699355384088313,Caudoviricetes
day0_DO_0_env_virus_control_000000004425,1.6972886709042312,1.6961422013041187,0.3397,-0.001146469600112443,307.8594912,317.66463723045996,307.65154098279925,-0.020972600012768926,Caudoviricetes
day0_DO_0_env_virus_control_000000004427,1.697330367333735,1.6964590336613847,0.3592,-0.0008713336723502607,307.86916319999995,317.6645840305599,307.7111169093442,-0.01595541741617894,Caudoviricetes
day0_DO_0_env_virus_control_000000004428,1.6950410490673968,1.6988103492548206,0.4335,0.0037693001874237186,307.90601599999997,317.6643813253,308.5907134027303,0.06938547560681825,Caudoviricetes
day0_DO_0_env_virus_control_000000004429,1.6987638255337003,1.6955941098230198,0.4,-0.0031697157106804763,307.88939999999997,317.66447272,307.3149105661757,-0.058117779164113766,
day0_DO_0_env_virus_control_000000004433,1.698497907985315,1.6942593937157793,0.33759999999999996,-0.004238514269535809,307.8584496,317.66464295967995,307.0902046551625,-0.07747225917584839,Caudoviricetes
day0_DO_0_env_virus_control_000000004434,1.7027780991178607,1.7032729159913753,0.5254,0.000494816873514603,307.95159839999997,317.66413060371997,308.0410872460176,0.009111364016425599,Caudoviricetes
day0_DO_0_env_virus_control_000000004440,1.6986944434652869,1.6934113927585723,0.30519999999999997,-0.005283050706714532,307.8423792,317.66473135335997,306.88496928720156,-0.09638942313611419,Straboviridae
day0_DO_0_env_virus_control_000000004445,1.6983798115437025,1.6933056854824813,0.34659999999999996,-0.005074126061221262,307.86291359999996,317.66461840587993,306.94313392376756,-0.09279597773615553,Caudoviricetes
day0_DO_0_env_virus_control_000000004447,1.6983473911357974,1.6954989738031685,0.4079,-0.002848417332628861,307.8933184,317.66445116722,307.3769289561745,-0.05226120308490049,Caudoviricetes
day0_DO_0_env_virus_control_000000004456,1.695513525515897,1.6984837723819066,0.4086,0.0029702468660095516,307.89366559999996,317.66444925748,308.4330421260789,0.054589561577134835,Caudoviricetes
day0_DO_0_env_virus_control_000000004458,1.6987348637601534,1.6941240420733488,0.34119999999999995,-0.0046108216868046,307.8602352,317.66463313815996,307.02462001410635,-0.08428151931479522,Caudoviricetes
day0_DO_0_env_virus_control_000000004466,1.7091932048806857,1.7101660851916165,0.5143,0.0009728803109307904,307.9460928,317.66416088674,308.1213770742749,0.01783651400959909,Caudoviricetes
day0_DO_0_env_virus_control_000000004469,1.6973263751689636,1.6976478960221435,0.3882,0.0003215208531799352,307.88354719999995,317.66450491276,307.94186891244374,0.005896520977051657,Caudoviricetes
day0_DO_0_env_virus_control_000000004484,1.6990109670685019,1.6933421365868457,0.2877,-0.0056688304816561175,307.83369919999996,317.66477909685995,306.806597497227,-0.103314002160899,Unclassified
day0_DO_0_env_virus_control_000000004485,1.6968765183155758,1.696999537599508,0.3762,0.00012301928393210204,307.8775952,317.66453765116,307.89991555206535,0.002255282592868975,Kyanoviridae
day0_DO_0_env_virus_control_000000004492,1.6985996212812555,1.6932471282496528,0.29460000000000003,-0.005352493031602679,307.8371216,317.66476027228,306.86708956444016,-0.09760765036832274,Caudoviricetes
day0_DO_0_env_virus_control_000000004500,1.6989922101364012,1.6961615230371394,0.3782,-0.0028306870992618194,307.87858719999997,317.66453219476,307.36563137846855,-0.0518351255232639,Caudoviricetes
day0_DO_0_env_virus_control_000000004508,1.6982088868763126,1.69322200425873,0.31079999999999997,-0.004986882617582511,307.8451568,317.66471607543997,306.9411527795189,-0.09103854912511845,
day0_DO_0_env_virus_control_000000004515,1.6955398809119138,1.6989846968519053,0.4608,0.0034448159399915745,307.91955679999995,317.66430684543997,308.5451547050928,0.0634850613755478,Caudoviricetes
day0_DO_0_env_virus_control_000000004520,1.6991317375089368,1.6934731955802855,0.3231,-0.005658541928651228,307.8512576,317.66468251858,306.82603441661604,-0.10331057438744301,Caudoviricetes
day0_DO_0_env_virus_control_000000004523,1.6957451968291244,1.6976330439225409,0.424,0.0018878470934164948,307.901304,317.6644072432,308.24408579463665,0.03471976909112001,Caudoviricetes
day0_DO_0_env_virus_control_000000004524,1.6981156638921036,1.6943451980030129,0.3455,-0.0037704658890906906,307.86236799999995,317.6646214068999,307.17879586073934,-0.06896129206316004,Caudoviricetes
day0_DO_0_env_virus_control_000000004529,1.6991812939604138,1.6929607499232158,0.2968,-0.0062205440371980725,307.83821279999995,317.66475427023994,306.7112458507632,-0.11341159287556848,Caudoviricetes
day0_DO_0_env_virus_control_000000004531,1.6959343385052548,1.6968808133472513,0.3881,0.000946474841996503,307.8834976,317.66450518558,308.0553226395243,0.017371999918839462,Caudoviricetes
day0_DO_0_env_virus_control_000000004533,1.6955475751423694,1.6980561810511332,0.4679,0.0025086059087637835,307.92307839999995,317.66428747521996,308.37865845286524,0.04624862206504431,Caudoviricetes
day0_DO_0_env_virus_control_000000004535,1.697223001989164,1.6961983100984555,0.36869999999999997,-0.00102469189070864,307.8738752,317.66455811265996,307.68799752634794,-0.01877418983359265,Caudoviricetes
day0_DO_0_env_virus_control_000000004540,1.6982343243676552,1.6930461557879142,0.3042,-0.005188168579741026,307.8418832,317.66473408155997,306.9014148776787,-0.09467898262763973,Caudoviricetes
day0_DO_0_env_virus_control_000000004545,1.6938506639998168,1.6981981006294988,0.318,0.004347436629682067,307.848728,317.6646964324,308.6388524572222,0.07959931196737054,Caudoviricetes
day0_DO_0_env_virus_control_000000004550,1.6944036935291114,1.699700921268115,0.49,0.0052972277390035405,307.93404,317.664227182,308.8967366375846,0.09783972466829655,Caudoviricetes
day0_DO_0_env_virus_control_000000004551,1.6941523350171834,1.6982422853454848,0.35810000000000003,0.004089950328301395,307.8686176,317.66458703157997,308.6118608890482,0.0750292382477851,Caudoviricetes
day0_DO_0_env_virus_control_000000004556,1.7011716409806903,1.7035088799578868,0.5332,0.0023372389771965096,307.9554672,317.66410932376,308.3785670823644,0.04309544543048456,Caudoviricetes
day0_DO_0_env_virus_control_000000004558,1.7083232685633434,1.7088361471205253,0.6244,0.0005128785571819616,308.00070239999997,317.66386051191995,308.0931714067534,0.009462896040460411,Caudoviricetes
day0_DO_0_env_virus_control_000000004559,1.698844791729096,1.6949568288606427,0.33240000000000003,-0.0038879628684533873,307.85587039999996,317.66465714631994,307.15131386912793,-0.07103093218523847,Caudoviricetes
day0_DO_0_env_virus_control_000000004560,1.6975956948809419,1.6968282746732588,0.382,-0.0007674202076830561,307.880472,317.66452182759997,307.7412906292671,-0.01406725679413519,Caudoviricetes
day0_DO_0_env_virus_control_000000004566,1.6938482465130535,1.6993326247640348,0.4621,0.005484378250981248,307.9202016,317.66430329878,308.9171922455134,0.10118036397105473,Caudoviricetes
day0_DO_0_env_virus_control_000000004571,1.7026618298216196,1.7042296449436998,0.5306000000000001,0.0015678151220801517,307.9541776,317.66411641708,308.2377425499464,0.02887905762628817,Caudoviricetes
day0_DO_0_env_virus_control_000000004574,1.7010345361611523,1.7034753237799223,0.498,0.0024407876187699795,307.93800799999997,317.6642053564,308.37986338935104,0.04492458156473772,Caudoviricetes
day0_DO_0_env_virus_control_000000004581,1.6985426572151021,1.6949596632151387,0.37579999999999997,-0.003582993999963424,307.8773968,317.66453874243996,307.22794424679336,-0.06562034410997238,Crassvirales
day0_DO_0_env_virus_control_000000004585,1.697872940921826,1.6954739487142225,0.3897,-0.002398992207603534,307.88429119999995,317.66450082046,307.4492692395043,-0.04398554526003475,Caudoviricetes
day0_DO_0_env_virus_control_000000004586,1.696037834230561,1.6973028048912986,0.42100000000000004,0.0012649706607374966,307.899816,317.6644154278,308.1294595998217,0.023256634953357294,Caudoviricetes
day0_DO_0_env_virus_control_000000004587,1.708556840158336,1.7098381230504756,0.5861999999999999,0.0012812828921395791,307.98175519999995,317.66396472915994,308.2127172287448,0.023589192299143937,Caudoviricetes
day0_DO_0_env_virus_control_000000004589,1.696748922096762,1.6968189202247717,0.4068,6.999812800967398e-05,307.8927728,317.66445416824,307.90547468973926,0.0012854228126691109,Caudoviricetes
day0_DO_0_env_virus_control_000000004590,1.6950100388813705,1.6995011100803838,0.47850000000000004,0.0044910711990133745,307.928336,317.6642585563,308.7442179413733,0.0828699681344132,Caudoviricetes
day0_DO_0_env_virus_control_000000004591,1.6987312296819472,1.693282200255767,0.3261,-0.005449029426180196,307.8527456,317.66467433398,306.8652446696622,-0.09952451965358369,Caudoviricetes
day0_DO_0_env_virus_control_000000004594,1.6985818268674107,1.6935997337707,0.31629999999999997,-0.004982093096710605,307.8478848,317.66470107033996,306.94493929720505,-0.09095735825204804,Caudoviricetes
day0_DO_0_env_virus_control_000000004596,1.6977576281167404,1.69488329112778,0.33840000000000003,-0.0028743369889603354,307.85884639999995,317.6646407771199,307.33763533021505,-0.05256271756834206,Caudoviricetes
day0_DO_0_env_virus_control_000000004599,1.698194992466164,1.6932007333231684,0.2979,-0.00499425914299545,307.83875839999996,317.66475126921995,306.9334285995188,-0.09111236786908754,Caudoviricetes
day0_DO_0_env_virus_control_000000004600,1.697632420167242,1.7032299265595854,0.5309,0.005597506392343465,307.95432639999996,317.66411559861996,308.9697266068386,0.10341282638771387,Caudoviricetes
day0_DO_0_env_virus_control_000000004601,1.696415544733961,1.698115610583349,0.34509999999999996,0.0017000658493879772,307.86216959999996,317.66462249817994,308.17069421973724,0.03112447420239948,Caudoviricetes
day0_DO_0_env_virus_control_000000004602,1.6990394607819728,1.6945492446774915,0.33149999999999996,-0.004490216104481304,307.85542399999997,317.66465960169995,307.0418246607236,-0.08202049452162459,Caudoviricetes
